"url_archive_id","label","score"
"9f6ead25e58aa0b18bab9eb0761f0041","lewandowski, robert (1988- )",0.118991792201996
"9f6ead25e58aa0b18bab9eb0761f0041","wybory parlamentarne w polsce (2019)",0.101392187178135
"9f6ead25e58aa0b18bab9eb0761f0041","rmf fm (kraków)",0.0659520030021667
"59a743c4879187c75c78dd21750d7192","niemcy",0.776525318622589
"59a743c4879187c75c78dd21750d7192","literatura niemiecka",0.24290244281292
"59a743c4879187c75c78dd21750d7192","tematy i motywy",0.193982109427452
"59a743c4879187c75c78dd21750d7192","język niemiecki",0.114958047866821
"59a743c4879187c75c78dd21750d7192","prusy",0.0521215684711933
"59a743c4879187c75c78dd21750d7192","niemcy (naród)",0.0497706346213818
"59a743c4879187c75c78dd21750d7192","nrd",0.0367642901837826
"59a743c4879187c75c78dd21750d7192","wysiedlanie",0.0339023657143116
"59a743c4879187c75c78dd21750d7192","historiografia niemiecka",0.0329550765454769
"59a743c4879187c75c78dd21750d7192","czasopismo niemieckie",0.0292612370103598
"91601a4ccbf66a472319359e1f6cf40d","piłka nożna",1
"91601a4ccbf66a472319359e1f6cf40d","piłkarze nożni",1
"91601a4ccbf66a472319359e1f6cf40d","polska",1
"91601a4ccbf66a472319359e1f6cf40d","reprezentacja narodowa",0.781906306743622
"91601a4ccbf66a472319359e1f6cf40d","mecze piłkarskie",0.397569090127945
"91601a4ccbf66a472319359e1f6cf40d","zawody sportowe",0.199445322155952
"91601a4ccbf66a472319359e1f6cf40d","agresja rosyjska na ukrainę (2022)",0.164785012602806
"91601a4ccbf66a472319359e1f6cf40d","lewandowski, robert (1988- )",0.118991792201996
"91601a4ccbf66a472319359e1f6cf40d","wybory parlamentarne w polsce (2019)",0.101392187178135
"91601a4ccbf66a472319359e1f6cf40d","rmf fm (kraków)",0.0659520030021667
"ace31e8e4fe76a914ec311134ce99348","piłka nożna",1
"ace31e8e4fe76a914ec311134ce99348","piłkarze nożni",1
"ace31e8e4fe76a914ec311134ce99348","reprezentacja narodowa",1
"ace31e8e4fe76a914ec311134ce99348","mecze piłkarskie",1
"ace31e8e4fe76a914ec311134ce99348","polska",0.949404776096344
"ace31e8e4fe76a914ec311134ce99348","zawody sportowe",0.822523295879364
"ace31e8e4fe76a914ec311134ce99348","katar",0.516335964202881
"ace31e8e4fe76a914ec311134ce99348","lewandowski, robert (1988- )",0.461235255002975
"ace31e8e4fe76a914ec311134ce99348","trenerzy i instruktorzy sportowi",0.424449354410172
"ace31e8e4fe76a914ec311134ce99348","kibice",0.213762283325195
"ac5407e2a393a24d079ff50634c288eb","reprezentacja narodowa",1
"ac5407e2a393a24d079ff50634c288eb","piłkarze nożni",1
"ac5407e2a393a24d079ff50634c288eb","piłka nożna",1
"ac5407e2a393a24d079ff50634c288eb","mecze piłkarskie",0.985055267810822
"ac5407e2a393a24d079ff50634c288eb","katar",0.902468383312225
"ac5407e2a393a24d079ff50634c288eb","zawody sportowe",0.594553530216217
"ac5407e2a393a24d079ff50634c288eb","polska",0.514358043670654
"ac5407e2a393a24d079ff50634c288eb","lewandowski, robert (1988- )",0.390064835548401
"ac5407e2a393a24d079ff50634c288eb","kibice",0.208452939987183
"ac5407e2a393a24d079ff50634c288eb","fifa",0.203628495335579
"2a9d34024645d07b2d9253bbc96c6494","piłka nożna",1
"2a9d34024645d07b2d9253bbc96c6494","piłkarze nożni",0.995569467544556
"2a9d34024645d07b2d9253bbc96c6494","katar",0.962177753448486
"2a9d34024645d07b2d9253bbc96c6494","fifa",0.804464161396027
"2a9d34024645d07b2d9253bbc96c6494","mecze piłkarskie",0.596830606460571
"2a9d34024645d07b2d9253bbc96c6494","reprezentacja narodowa",0.553679049015045
"2a9d34024645d07b2d9253bbc96c6494","polska",0.493689745664597
"2a9d34024645d07b2d9253bbc96c6494","zawody sportowe",0.32787349820137
"2a9d34024645d07b2d9253bbc96c6494","korupcja",0.15276013314724
"2a9d34024645d07b2d9253bbc96c6494","organizacje sportowe",0.141542032361031
"988aea6ef297e8a4d9a35c110c4c8a73","język angielski",0.0466729998588562
"988aea6ef297e8a4d9a35c110c4c8a73","francja",0.0436074547469616
"988aea6ef297e8a4d9a35c110c4c8a73","film fabularny",0.0240194406360388
"988aea6ef297e8a4d9a35c110c4c8a73","tematy i motywy",0.0215595122426748
"988aea6ef297e8a4d9a35c110c4c8a73","kolonializm",0.0214417725801468
"988aea6ef297e8a4d9a35c110c4c8a73","muzyka amerykańska",0.0207760594785213
"988aea6ef297e8a4d9a35c110c4c8a73","muzyka angielska",0.0201823189854622
"988aea6ef297e8a4d9a35c110c4c8a73","intertekstualność",0.0177718196064234
"988aea6ef297e8a4d9a35c110c4c8a73","powieść",0.017767520621419
"988aea6ef297e8a4d9a35c110c4c8a73","kultura",0.0173211395740509
"04c9e87cb5790eadd69fd2daf1d81dc8","internet",0.0608995147049427
"04c9e87cb5790eadd69fd2daf1d81dc8","polska",0.0574070997536182
"04c9e87cb5790eadd69fd2daf1d81dc8","bezpieczeństwo narodowe",0.0332123935222626
